playerId,playerName,LA_RAPM,LA_RAPM_Rank,LA_RAPM__Def,LA_RAPM__Def_Rank,LA_RAPM__Off,LA_RAPM__Off_Rank,RA_EFG,RA_EFG_Rank,RA_EFG__Def,RA_EFG__Def_Rank,RA_EFG__Off,RA_EFG__Off_Rank,RA_FTR,RA_FTR_Rank,RA_FTR__Def,RA_FTR__Def_Rank,RA_FTR__Off,RA_FTR__Off_Rank,RA_ORBD,RA_ORBD_Rank,RA_ORBD__Def,RA_ORBD__Def_Rank,RA_ORBD__Off,RA_ORBD__Off_Rank,RA_TOV,RA_TOV_Rank,RA_TOV__Def,RA_TOV__Def_Rank,RA_TOV__Off,RA_TOV__Off_Rank,RAPM,RAPM_Rank,RAPM__Def,RAPM__Def_Rank,RAPM__Off,RAPM__Off_Rank,season,teamId,teamName,primaryKey,playerRole
1627763,"Malcolm Brogdon",1.51,27,0.31,139,1.2,24,0.31,143,0.24,129,0.08,207,0.64,49,0.58,46,0.06,238,0.24,194,0.01,311,0.25,174,-0.47,548,-0.56,584,0.08,186,0.52,147,0.2,177,0.33,165,"2021-22",1610612754,"IND","1627763_2021-22","No Role Available"
1626144,"Emmanuel Mudiay",-0.07,327,0.01,307,-0.06,334,0.01,286,0.03,247,-0.05,332,-0.04,343,-0.04,332,0.01,296,-0.04,303,0.07,243,-0.11,359,0.03,255,-0.03,327,0.06,214,0.01,273,0.05,241,-0.06,310,"2021-22",1610612758,"SAC","1626144_2021-22","No Role Available"
1629057,"Robert Williams III",0.58,123,0.29,145,0.29,138,1.06,25,0.91,7,0.15,160,-0.02,322,0.8,19,-0.82,593,0.98,71,-0.17,405,1.15,27,-0.04,334,0.05,228,-0.09,396,1.9,30,1.57,12,0.32,166,"2021-22",1610612738,"BOS","1629057_2021-22","No Role Available"
1627789,"Timothe Luwawu-Cabarrot",-0.08,337,0.34,129,-0.43,492,-0.65,549,-0.45,546,-0.2,450,-0.24,449,-0.31,502,0.07,223,1.26,43,1.08,16,0.18,201,-0.57,567,-0.28,509,-0.29,533,-1.01,518,-0.62,510,-0.39,440,"2021-22",1610612737,"ATL","1627789_2021-22","No Role Available"
1627827,"Dorian Finney-Smith",0.72,98,-0.37,490,1.09,37,1.13,21,0.15,163,0.97,12,0.04,259,0.05,235,0.01,313,1,65,0.7,45,0.3,157,0.02,267,-0.39,547,0.41,54,1.9,29,0.13,202,1.77,21,"2021-22",1610612742,"DAL","1627827_2021-22","No Role Available"
1628035,"Alfonzo McKinnie",-0.76,526,-0.55,523,-0.2,417,-0.33,468,-0.41,538,0.09,202,-0.31,477,-0.06,351,-0.25,462,-0.08,326,-0.33,477,0.25,177,-0.19,442,-0.04,339,-0.15,449,-0.76,492,-0.75,538,0.01,261,"2021-22",1610612741,"CHI","1628035_2021-22","No Role Available"
1628370,"Malik Monk",0.6,119,-0.63,541,1.23,20,0.41,122,-0.4,535,0.81,25,-0.22,439,-0.07,355,-0.15,413,-0.27,399,-0.41,500,0.14,214,0.19,160,-0.22,479,0.41,53,1.29,74,-0.69,525,1.98,11,"2021-22",1610612747,"LAL","1628370_2021-22","No Role Available"
1628372,"Dennis Smith Jr.",-0.4,450,0.3,142,-0.69,543,-1,582,-0.48,551,-0.53,555,0.12,210,0.1,202,0.02,280,0.33,170,0.22,162,0.11,225,0.35,96,0.5,39,-0.15,451,-1.23,542,-0.17,394,-1.06,559,"2021-22",1610612757,"POR","1628372_2021-22","No Role Available"
1628373,"Frank Ntilikina",0.51,132,0.64,60,-0.13,379,0.17,189,0.5,54,-0.33,512,-0.39,496,-0.17,426,-0.22,448,-0.02,291,0.18,183,-0.2,411,0.98,7,0.53,33,0.45,44,0.66,129,1.01,51,-0.35,425,"2021-22",1610612742,"DAL","1628373_2021-22","No Role Available"
1628386,"Jarrett Allen",1.13,48,1,20,0.13,190,0.59,80,0.59,35,0.01,275,0.76,33,0.88,12,-0.11,389,0.61,118,-0.49,519,1.1,30,-0.31,491,0.26,110,-0.57,591,1.07,93,1.33,25,-0.26,404,"2021-22",1610612739,"CLE","1628386_2021-22","No Role Available"
1628389,"Bam Adebayo",0.93,67,0.59,71,0.33,130,1.21,17,0.8,15,0.4,81,0.53,69,0.48,65,0.06,243,-0.15,359,0.91,24,-1.06,581,-0.12,390,0.02,255,-0.14,434,2.14,22,1.78,6,0.35,159,"2021-22",1610612748,"MIA","1628389_2021-22","No Role Available"
1628395,"Jordan Bell",0.01,275,-0.03,328,0.04,235,0.01,267,-0.02,312,0.03,242,-0.04,349,-0.05,341,0.01,295,0.07,252,0.01,303,0.07,256,0.02,264,0.01,266,0.01,277,0.04,251,-0.04,311,0.08,227,"2021-22",1610612741,"CHI","1628395_2021-22","No Role Available"
1628398,"Kyle Kuzma",-1.09,560,-0.7,554,-0.39,484,0.01,276,-0.1,400,0.1,187,-0.02,327,0.09,211,-0.11,387,-1.55,594,-0.87,584,-0.68,524,-0.82,590,-0.74,599,-0.09,392,-1.55,566,-1.03,566,-0.52,475,"2021-22",1610612764,"WAS","1628398_2021-22","No Role Available"
1628591,"Craig Sword",0.01,286,0.05,264,-0.05,321,0.05,234,0.02,261,0.03,234,-0.2,431,-0.14,410,-0.05,345,0.12,232,0.03,275,0.09,237,0.01,281,0.07,201,-0.07,375,0.05,247,0.05,238,0.01,266,"2021-22",1610612764,"WAS","1628591_2021-22","No Role Available"
1629060,"Rui Hachimura",-1.36,579,-0.76,562,-0.6,519,-0.29,448,-0.6,572,0.31,105,0.01,317,0.21,154,-0.22,452,-1.38,583,-0.11,376,-1.27,588,-0.2,451,-0.39,548,0.19,118,-1.09,526,-1.21,581,0.12,209,"2021-22",1610612764,"WAS","1629060_2021-22","No Role Available"
1629067,"Isaac Bonga",-0.15,373,-0.03,327,-0.12,376,-0.19,404,0.01,280,-0.2,452,-0.26,456,-0.15,419,-0.11,383,-0.28,403,-0.32,471,0.04,272,0.08,219,0.11,177,-0.03,327,-0.45,436,-0.04,313,-0.41,449,"2021-22",1610612761,"TOR","1629067_2021-22","No Role Available"
1629130,"Duncan Robinson",0.21,189,0.27,153,-0.06,331,-0.34,472,-0.05,348,-0.29,491,-1,588,-0.05,338,-0.95,603,0.36,161,0.45,92,-0.09,351,-0.14,414,0.1,184,-0.25,514,-0.53,453,0.18,182,-0.72,522,"2021-22",1610612748,"MIA","1629130_2021-22","No Role Available"
1629139,"Yuta Watanabe",0.54,129,0.24,171,0.3,137,-0.34,471,0.01,281,-0.34,518,-0.42,501,-0.47,550,0.05,251,-0.4,432,-0.56,531,0.16,209,0.49,62,0.2,127,0.29,78,-0.51,451,-0.12,364,-0.4,443,"2021-22",1610612761,"TOR","1629139_2021-22","No Role Available"
1629150,"Emanuel Terry",-0.33,426,-0.13,399,-0.2,413,-0.16,385,-0.04,342,-0.12,395,-0.18,423,-0.13,403,-0.05,339,-0.05,311,-0.11,379,0.06,259,-0.07,357,0.02,251,-0.09,397,-0.31,388,-0.07,328,-0.24,398,"2021-22",1610612756,"PHX","1629150_2021-22","No Role Available"
1629162,"Jordan McLaughlin",-0.14,367,0.1,232,-0.24,430,0.39,128,-0.09,389,0.48,68,-0.14,400,-0.27,482,0.13,188,-1.1,548,-0.06,344,-1.04,579,0.37,90,0.32,84,0.05,231,0.43,163,-0.03,302,0.46,137,"2021-22",1610612750,"MIN","1629162_2021-22","No Role Available"
1629164,"Brandon Goodwin",0.07,240,-0.1,384,0.17,171,-0.47,507,-0.35,519,-0.12,394,0.4,111,0.08,218,0.33,106,0.51,137,0.04,270,0.47,108,-0.08,370,-0.14,437,0.05,222,-0.81,499,-0.75,534,-0.06,307,"2021-22",1610612739,"CLE","1629164_2021-22","No Role Available"
1629168,"BJ Johnson",-0.08,334,0.07,248,-0.15,386,0.02,259,-0.06,362,0.07,208,-0.18,420,-0.07,356,-0.11,386,-0.38,428,-0.36,486,-0.02,310,-0.16,424,-0.04,342,-0.12,419,-0.16,345,-0.14,382,-0.02,279,"2021-22",1610612753,"ORL","1629168_2021-22","No Role Available"
1629185,"Chris Chiozza",-0.39,446,0.16,209,-0.54,511,-0.31,459,-0.09,394,-0.22,458,0.18,180,0.14,178,0.03,269,-0.09,332,-0.14,392,0.05,269,-0.22,460,0.01,298,-0.21,487,-0.65,475,-0.03,304,-0.62,500,"2021-22",1610612744,"GSW","1629185_2021-22","No Role Available"
1629216,"Gabe Vincent",-0.58,494,0.54,80,-1.12,587,0.59,81,0.07,222,0.52,60,-1.16,597,-0.29,493,-0.86,599,-1.27,570,-0.82,580,-0.45,472,0.23,142,0.63,20,-0.4,566,0.11,222,0.36,138,-0.24,399,"2021-22",1610612748,"MIA","1629216_2021-22","No Role Available"
1629234,"Drew Eubanks",-1.64,586,-0.6,533,-1.05,583,-1.37,600,-0.72,589,-0.65,580,0.01,296,0.3,122,-0.3,483,-0.08,325,-0.56,534,0.48,107,-0.46,544,-0.06,364,-0.4,567,-2.92,601,-1.53,597,-1.39,584,"2021-22",1610612759,"SAS","1629234_2021-22","No Role Available"
1629308,"Juan Toscano-Anderson",0.15,209,-0.06,353,0.2,160,0.5,97,-0.02,319,0.52,59,-0.98,583,-0.81,595,-0.17,423,-0.07,317,-0.12,382,0.05,267,-0.23,468,0.07,206,-0.3,538,0.26,191,-0.2,408,0.46,136,"2021-22",1610612744,"GSW","1629308_2021-22","No Role Available"
1629309,"Trayvon Palmer",-0.1,347,0.06,260,-0.16,397,-0.06,329,0.01,288,-0.06,348,-0.02,326,-0.06,348,0.04,263,0.15,222,0.09,226,0.06,260,-0.08,368,0.05,229,-0.13,427,-0.14,337,0.01,279,-0.14,345,"2021-22",1610612765,"DET","1629309_2021-22","No Role Available"
1629312,"Haywood Highsmith",-0.47,470,-0.24,447,-0.23,427,-0.3,452,-0.21,466,-0.08,368,-0.28,467,-0.05,335,-0.23,454,-0.37,426,-0.28,456,-0.09,352,-0.08,365,-0.15,450,0.07,198,-0.7,481,-0.42,468,-0.28,409,"2021-22",1610612748,"MIA","1629312_2021-22","No Role Available"
1629597,"Zylan Cheatham",-0.1,344,0.01,297,-0.1,360,-0.13,366,-0.05,356,-0.08,359,0.01,310,0.04,244,-0.05,338,-0.07,320,0.05,264,-0.12,370,-0.05,341,0.01,304,-0.04,343,-0.24,369,-0.06,323,-0.18,376,"2021-22",1610612762,"UTA","1629597_2021-22","No Role Available"
1629599,"Amir Coffey",-0.08,335,-0.05,347,-0.03,306,0.49,101,0.17,152,0.31,103,-0.12,387,-0.28,485,0.16,173,-0.85,517,0.06,252,-0.91,560,-0.2,452,-0.35,539,0.14,147,0.28,188,-0.36,453,0.64,107,"2021-22",1610612746,"LAC","1629599_2021-22","No Role Available"
1629602,"Javin DeLaurier",0.01,295,-0.04,338,0.02,247,0.07,222,0.02,269,0.06,219,-0.07,359,-0.04,326,-0.03,323,-0.2,375,-0.18,411,-0.02,302,0.06,232,0.03,243,0.03,253,0.07,233,-0.02,294,0.09,223,"2021-22",1610612749,"MIL","1629602_2021-22","No Role Available"
1629630,"Ja Morant",1.98,12,0.37,117,1.61,8,0.07,223,-0.26,485,0.33,96,1.09,13,0.22,151,0.87,12,2.27,6,0.55,69,1.72,8,-0.22,459,-0.26,500,0.04,234,0.82,114,-0.46,477,1.28,38,"2021-22",1610612763,"MEM","1629630_2021-22","No Role Available"
1629631,"DeAndre Hunter",-0.17,380,0.21,177,-0.39,483,0.02,260,-0.12,414,0.14,171,0.03,278,0.09,208,-0.06,353,-1.08,545,-0.2,420,-0.88,556,0.05,240,0.14,156,-0.09,395,-0.31,386,-0.42,467,0.11,217,"2021-22",1610612737,"ATL","1629631_2021-22","No Role Available"
1629635,"Sekou Doumbouya",0.16,205,0.18,195,-0.02,291,0.19,177,0.18,149,0.01,264,-0.02,328,0.08,217,-0.1,379,0.36,160,0.23,159,0.13,218,0.01,274,0.06,210,-0.05,358,0.33,180,0.36,137,-0.04,292,"2021-22",1610612747,"LAL","1629635_2021-22","No Role Available"
1629636,"Darius Garland",1.68,18,0.92,25,0.76,69,2.02,5,0.71,21,1.31,5,0.73,39,0.69,30,0.05,252,0.39,154,-0.14,397,0.54,100,0.04,249,0.32,82,-0.29,532,3.39,6,1.55,13,1.84,18,"2021-22",1610612739,"CLE","1629636_2021-22","No Role Available"
1629637,"Jaxson Hayes",0.47,138,-0.11,391,0.58,94,-0.11,354,0.01,277,-0.12,392,0.1,220,-0.57,562,0.67,31,0.11,239,-0.3,460,0.4,122,0.34,99,0.62,22,-0.28,529,0.3,187,0.2,178,0.1,220,"2021-22",1610612740,"NOP","1629637_2021-22","No Role Available"
1629642,"Nassir Little",-0.37,441,-0.1,385,-0.27,439,0.49,98,0.25,125,0.25,123,0.51,74,0.25,139,0.26,124,1.23,46,0.39,108,0.84,55,-0.64,578,-0.15,448,-0.49,582,0.77,119,0.56,111,0.21,192,"2021-22",1610612757,"POR","1629642_2021-22","No Role Available"
1629643,"Chuma Okeke",-0.69,515,0.44,99,-1.13,588,-1.46,601,-0.27,489,-1.19,605,0.28,148,0.83,17,-0.54,558,-1.33,577,-0.07,354,-1.27,590,0.79,21,0.53,34,0.27,83,-1.73,575,0.46,125,-2.19,605,"2021-22",1610612753,"ORL","1629643_2021-22","No Role Available"
1629644,"KZ Okpala",0.47,136,0.55,78,-0.07,342,0.29,150,0.26,120,0.04,229,-0.57,538,-0.19,445,-0.38,514,0.15,220,0.07,238,0.08,248,0.21,152,0.01,277,0.21,111,0.36,172,0.4,130,-0.03,291,"2021-22",1610612748,"MIA","1629644_2021-22","No Role Available"
1629647,"Darius Bazley",-1.95,594,-0.72,556,-1.24,596,-0.73,558,-0.04,344,-0.69,583,-0.13,398,0.22,149,-0.36,507,-1.35,580,-0.31,469,-1.04,578,-0.59,572,-0.54,578,-0.05,353,-2.38,594,-0.67,521,-1.71,594,"2021-22",1610612760,"OKC","1629647_2021-22","No Role Available"
1629655,"Daniel Gafford",0.34,164,0.19,191,0.16,175,-0.28,443,-0.38,525,0.1,188,-0.39,497,-0.12,398,-0.27,475,0.26,187,-0.52,526,0.78,61,-0.13,397,-0.18,457,0.05,230,-0.77,494,-0.97,564,0.21,194,"2021-22",1610612764,"WAS","1629655_2021-22","No Role Available"
1629656,"Quentin Grimes",-0.02,301,0.52,82,-0.54,512,-0.42,500,0.2,142,-0.62,572,-0.15,406,-0.08,369,-0.07,356,-0.19,371,0.83,35,-1.02,574,-0.05,347,0.13,162,-0.18,472,-0.55,455,0.66,97,-1.21,573,"2021-22",1610612752,"NYK","1629656_2021-22","No Role Available"
1629658,"Jaylen Hoard",-0.57,491,-0.3,466,-0.27,441,-0.4,497,-0.16,443,-0.23,468,-0.27,461,-0.12,399,-0.14,407,0.21,202,-0.13,391,0.34,145,-0.1,383,-0.25,494,0.15,143,-1.04,522,-0.56,494,-0.48,466,"2021-22",1610612760,"OKC","1629658_2021-22","No Role Available"
1629659,"Talen Horton-Tucker",0.03,260,0.07,244,-0.04,314,-0.6,538,0.02,267,-0.61,569,0.52,71,-0.09,372,0.61,41,0.75,99,1.2,8,-0.45,474,0.17,175,-0.03,328,0.2,116,-0.7,482,0.24,166,-0.94,548,"2021-22",1610612747,"LAL","1629659_2021-22","No Role Available"
1629660,"Ty Jerome",-0.49,475,0.41,107,-0.91,565,-0.03,305,0.54,46,-0.57,566,-0.27,463,0.31,117,-0.59,575,-0.23,390,0.27,145,-0.5,493,0.59,43,0.57,28,0.02,263,0.26,192,1.48,16,-1.21,574,"2021-22",1610612760,"OKC","1629660_2021-22","No Role Available"
1629669,"Jaylen Nowell",0.72,97,-0.14,407,0.86,59,0.34,137,-0.3,498,0.64,36,0.4,112,-0.53,556,0.93,9,0.01,276,0.02,280,-0.02,307,0.01,272,-0.1,394,0.11,171,0.47,158,-0.84,552,1.32,35,"2021-22",1610612750,"MIN","1629669_2021-22","No Role Available"
1629672,"Eric Paschall",-0.58,496,-0.58,530,0.01,274,-0.2,408,-0.4,532,0.2,142,0.08,234,0.26,135,-0.18,426,-1.07,544,0.19,179,-1.27,589,-0.63,577,-0.4,549,-0.23,498,-1.07,525,-0.86,553,-0.21,385,"2021-22",1610612762,"UTA","1629672_2021-22","No Role Available"
1629673,"Jordan Poole",1.36,34,0.7,53,0.66,80,0.95,33,0.46,62,0.49,65,-0.38,491,-0.36,517,-0.02,321,0.71,103,1.14,11,-0.42,461,0.11,205,-0.02,320,0.13,155,1.88,32,0.93,61,0.95,63,"2021-22",1610612744,"GSW","1629673_2021-22","No Role Available"
1629675,"Naz Reid",-0.4,453,0.37,116,-0.77,554,-1.07,589,-0.39,528,-0.69,581,-1.47,604,-0.67,581,-0.8,592,-0.79,509,-0.31,467,-0.48,483,0.81,18,0.86,5,-0.06,363,-1.59,572,-0.14,378,-1.45,585,"2021-22",1610612750,"MIN","1629675_2021-22","No Role Available"
1629678,"Admiral Schofield",-0.88,541,-0.2,429,-0.68,541,-0.54,525,0.01,271,-0.55,560,-0.93,582,-0.59,568,-0.33,496,-1.03,536,-0.38,494,-0.65,519,-0.1,384,-0.25,498,0.15,141,-1.35,556,-0.56,492,-0.79,534,"2021-22",1610612753,"ORL","1629678_2021-22","No Role Available"
1629682,"Tremont Waters",0.01,279,0.01,295,0.01,265,-0.08,343,-0.09,388,0.01,269,0.11,214,-0.05,343,0.16,170,-0.3,406,-0.11,381,-0.18,399,-0.09,375,0.01,303,-0.08,387,-0.29,381,-0.21,412,-0.08,315,"2021-22",1610612761,"TOR","1629682_2021-22","No Role Available"
1629684,"Grant Williams",-0.65,510,-0.23,444,-0.42,490,-0.26,435,-0.57,568,0.31,104,-0.72,561,-0.17,431,-0.55,561,-0.62,480,-0.26,441,-0.36,445,-0.61,574,-0.23,485,-0.38,562,-0.79,497,-1.21,582,0.42,148,"2021-22",1610612738,"BOS","1629684_2021-22","No Role Available"
1629712,"Marcos Louzada Silva",-1.04,554,-0.23,440,-0.82,557,-0.35,475,0.03,249,-0.38,531,-0.89,576,-0.56,557,-0.33,492,-1.27,568,-0.81,579,-0.46,477,0.09,218,0.32,83,-0.23,502,-0.95,512,0.03,259,-0.98,554,"2021-22",1610612740,"NOP","1629712_2021-22","No Role Available"
1629717,"Armoni Brooks",0.51,130,-0.21,431,0.72,75,-0.63,545,-0.09,393,-0.54,557,-0.83,570,-0.66,576,-0.17,421,0.73,102,-0.13,389,0.85,52,0.36,91,0.05,222,0.31,73,-0.4,416,-0.2,407,-0.2,380,"2021-22",1610612745,"HOU","1629717_2021-22","No Role Available"
1629731,"Dean Wade",0.44,144,1.07,17,-0.63,529,-0.29,450,0.11,190,-0.41,540,0.13,203,0.36,98,-0.23,456,0.97,72,1.13,13,-0.16,388,0.12,202,0.26,106,-0.15,444,0.3,185,1.04,49,-0.73,528,"2021-22",1610612739,"CLE","1629731_2021-22","No Role Available"
1629735,"Chris Silva",-0.37,442,-0.05,346,-0.32,462,-0.26,436,-0.13,422,-0.13,407,-0.41,500,-0.57,560,0.16,176,0.08,249,0.02,292,0.07,254,-0.15,422,-0.12,417,-0.04,336,-0.48,442,-0.38,457,-0.11,335,"2021-22",0,"League","1629735_2021-22","No Role Available"
1629744,"Matt Thomas",-0.07,333,-0.19,428,0.12,193,0.08,218,0.12,183,-0.04,324,0.64,48,0.38,90,0.25,127,-0.09,331,0.31,123,-0.4,453,-0.08,372,-0.31,519,0.23,102,0.3,186,0.21,174,0.1,221,"2021-22",1610612741,"CHI","1629744_2021-22","No Role Available"
1629750,"Javonte Green",0.58,122,0.48,91,0.1,200,0.6,76,0.1,201,0.5,64,0.45,95,0.26,136,0.19,153,0.7,107,0.17,192,0.53,102,0.19,161,0.19,134,0.01,287,1.18,85,0.28,160,0.89,75,"2021-22",1610612741,"CHI","1629750_2021-22","No Role Available"
1629751,"Dakota Mathias",-0.1,346,-0.02,320,-0.08,346,-0.13,368,-0.03,337,-0.09,378,-0.02,324,0.02,265,-0.04,329,-0.08,324,0.04,267,-0.12,369,0.06,231,0.03,245,0.03,252,-0.15,341,0.03,260,-0.18,374,"2021-22",1610612763,"MEM","1629751_2021-22","No Role Available"
1629755,"Hassani Gravett",0.13,212,0.16,207,-0.03,301,0.12,204,0.1,197,0.02,251,-0.26,460,-0.1,379,-0.17,422,-0.55,465,-0.36,484,-0.2,406,0.24,136,0.16,146,0.08,188,0.25,194,0.19,180,0.06,232,"2021-22",1610612753,"ORL","1629755_2021-22","No Role Available"
1630200,"Tre Jones",-0.27,408,-0.08,371,-0.19,410,-0.22,417,-0.11,407,-0.12,390,0.39,114,0.39,89,0.01,291,-0.64,484,-0.54,529,-0.1,355,-0.19,445,-0.24,490,0.05,229,-0.47,437,-0.2,409,-0.27,406,"2021-22",1610612759,"SAS","1630200_2021-22","No Role Available"
1630201,"Malachi Flynn",-0.46,466,-0.49,516,0.03,245,-0.58,535,-0.29,492,-0.3,492,0.04,264,-0.22,459,0.26,122,-1.51,592,-1.34,604,-0.17,393,0.49,64,0.08,195,0.4,55,-0.8,498,-0.76,540,-0.04,301,"2021-22",1610612761,"TOR","1630201_2021-22","No Role Available"
1630202,"Payton Pritchard",-0.71,520,-0.05,352,-0.65,534,0.28,155,0.28,112,0.01,282,-0.59,542,-0.37,521,-0.21,447,-0.19,373,-0.27,443,0.07,253,-0.55,562,-0.4,553,-0.14,439,0.01,272,-0.14,374,0.13,208,"2021-22",1610612738,"BOS","1630202_2021-22","No Role Available"
1630214,"Xavier Tillman Sr.",0.36,156,0.6,69,-0.24,431,-0.8,567,-0.47,548,-0.33,509,-0.63,547,-0.06,353,-0.56,563,0.56,128,0.17,191,0.39,127,0.81,19,0.78,8,0.03,255,-0.44,431,0.17,184,-0.62,501,"2021-22",1610612763,"MEM","1630214_2021-22","No Role Available"
1630215,"Jared Butler",-0.34,433,-0.76,561,0.42,117,0.38,131,0.08,215,0.3,108,-0.53,531,-0.47,548,-0.06,349,-0.25,394,-0.52,528,0.27,166,-0.51,554,-0.3,516,-0.22,492,0.15,216,-0.46,476,0.61,113,"2021-22",1610612762,"UTA","1630215_2021-22","No Role Available"
1630241,"Sam Merrill",0.1,228,0.1,231,0.01,276,-0.18,396,-0.06,365,-0.13,403,0.01,298,0.09,213,-0.08,367,0.04,263,-0.05,342,0.09,234,0.1,208,0.01,275,0.1,178,-0.17,349,-0.07,335,-0.1,325,"2021-22",1610612763,"MEM","1630241_2021-22","No Role Available"
1630245,"Ayo Dosunmu",-0.56,486,-0.28,461,-0.28,444,-0.49,511,-0.57,566,0.08,206,-0.46,515,0.01,292,-0.45,534,-0.33,415,0.44,97,-0.78,538,-0.47,546,0.12,170,-0.58,594,-1.33,555,-0.61,506,-0.72,524,"2021-22",1610612741,"CHI","1630245_2021-22","No Role Available"
1630249,"Vit Krejci",-0.6,502,-0.52,518,-0.08,344,-0.55,528,-0.3,500,-0.25,474,-0.61,545,-0.46,547,-0.15,411,-0.24,392,-0.45,508,0.21,191,-0.22,461,-0.06,367,-0.15,450,-1.44,561,-0.78,543,-0.66,511,"2021-22",1610612760,"OKC","1630249_2021-22","No Role Available"
1630250,"Marko Simonovic",0.05,252,0.09,240,-0.04,310,0.06,230,0.11,195,-0.04,331,0.04,261,-0.07,358,0.11,201,0.01,287,-0.05,341,0.04,271,0.02,265,-0.04,346,0.07,203,0.08,232,0.07,230,0.02,251,"2021-22",1610612741,"CHI","1630250_2021-22","No Role Available"
1630256,"JaeSean Tate",-1.38,580,-0.57,527,-0.81,556,-0.52,520,-0.07,370,-0.45,545,-0.64,548,-0.2,450,-0.44,532,-0.72,497,-1.02,595,0.3,159,-0.32,493,-0.03,329,-0.29,535,-1.56,569,-0.44,474,-1.13,563,"2021-22",1610612745,"HOU","1630256_2021-22","No Role Available"
1630264,"Anthony Gill",0.59,121,0.32,134,0.27,141,0.34,138,0.1,200,0.24,126,-0.15,409,-0.67,578,0.51,57,0.09,244,-0.25,437,0.34,144,0.28,122,0.33,80,-0.05,352,0.9,106,0.16,190,0.74,96,"2021-22",1610612764,"WAS","1630264_2021-22","No Role Available"
1630267,"Facundo Campazzo",-1.73,588,-0.19,425,-1.54,601,-1.33,598,-0.58,570,-0.75,591,-1.28,603,-0.44,541,-0.84,596,-1.16,556,-0.31,470,-0.85,549,-0.02,310,0.4,62,-0.42,573,-2.52,596,-0.49,481,-2.04,603,"2021-22",1610612743,"DEN","1630267_2021-22","No Role Available"
1630285,"Zavier Simpson",-0.76,528,-0.45,506,-0.32,459,-0.5,515,-0.27,490,-0.23,466,-0.45,510,-0.17,430,-0.28,477,-0.34,418,-0.39,495,0.06,264,-0.08,361,-0.14,443,0.06,205,-1.25,546,-0.7,528,-0.55,485,"2021-22",1610612760,"OKC","1630285_2021-22","No Role Available"
1630286,"Trevon Scott",0.09,233,0.06,257,0.03,244,0.1,210,0.09,205,0.01,257,-0.12,390,-0.06,349,-0.06,351,0.01,284,0.06,258,-0.06,335,0.05,241,0.01,296,0.05,223,0.13,219,0.12,209,0.02,252,"2021-22",1610612739,"CLE","1630286_2021-22","No Role Available"
1630288,"Jeff Dowtin",-0.43,461,-0.16,414,-0.27,438,-0.22,415,-0.03,336,-0.19,446,-0.46,512,-0.29,491,-0.16,419,0.32,172,0.29,135,0.03,279,-0.02,311,0.09,189,-0.12,414,-0.34,400,0.01,287,-0.34,419,"2021-22",1610612744,"GSW","1630288_2021-22","No Role Available"
1630296,"Braxton Key",0.18,203,-0.09,378,0.26,144,0.04,240,0.02,258,0.02,249,-0.38,492,-0.34,506,-0.04,334,-0.06,313,-0.23,434,0.17,204,0.62,38,0.4,61,0.22,103,0.44,162,0.19,181,0.25,182,"2021-22",1610612755,"PHI","1630296_2021-22","No Role Available"
1630306,"Rob Edwards",-0.1,348,-0.05,351,-0.05,323,-0.07,331,0.03,250,-0.1,383,-0.04,341,0.01,281,-0.04,336,-0.14,357,-0.06,349,-0.08,348,0.01,273,0.01,295,0.02,270,-0.12,330,0.06,235,-0.18,373,"2021-22",1610612760,"OKC","1630306_2021-22","No Role Available"
1630314,"Brandon Williams",-1.42,581,-0.81,566,-0.61,525,-1.06,586,-0.49,553,-0.57,565,-1.03,589,-0.89,598,-0.14,404,-0.03,297,-0.36,488,0.34,147,-0.06,352,0.14,158,-0.2,481,-2.5,595,-1.31,585,-1.2,571,"2021-22",1610612757,"POR","1630314_2021-22","No Role Available"
1630346,"Matt Ryan",0.03,256,-0.02,322,0.05,228,0.02,256,0.01,279,0.01,259,-0.06,354,0.01,298,-0.05,342,-0.08,330,-0.02,315,-0.06,338,0.03,254,0.01,270,0.02,265,0.07,237,0.04,249,0.03,243,"2021-22",1610612738,"BOS","1630346_2021-22","No Role Available"
1630466,"Gabriel Deck",-0.13,358,0.01,288,-0.14,384,-0.05,321,-0.04,345,0.01,285,0.12,209,0.14,185,-0.02,322,-0.34,419,-0.18,407,-0.16,391,-0.15,420,-0.1,398,-0.05,354,-0.32,390,-0.18,400,-0.15,352,"2021-22",1610612760,"OKC","1630466_2021-22","No Role Available"
1630526,"Jeremiah Robinson-Earl",-1.35,578,-0.4,497,-0.95,573,-0.78,565,-0.08,384,-0.7,586,-0.08,367,0.51,56,-0.58,574,-0.48,447,-0.06,346,-0.42,458,-0.32,494,-0.34,537,0.02,262,-1.57,570,-0.11,360,-1.46,586,"2021-22",1610612760,"OKC","1630526_2021-22","No Role Available"
1630528,"Josh Christopher",-1.52,583,-1.39,598,-0.13,377,-0.92,577,-0.82,599,-0.09,379,0.13,200,-0.18,435,0.31,109,0.21,204,-0.52,527,0.73,70,-0.27,483,0.29,96,-0.56,590,-1.54,565,-1.15,575,-0.38,437,"2021-22",1610612745,"HOU","1630528_2021-22","No Role Available"
